CarRegistration,start,end,latitude,longitude,duration
KF44LNGP,2022-07-18 21:28:25,2022-07-18 21:33:55,-26.09773644117646,28.059821441176464,330.0
KF44LNGP,2022-07-19 09:11:05,2022-07-19 09:25:35,-25.99506381032696,28.17671256596071,870.0
KF44LNGP,2022-07-19 10:07:45,2022-07-19 10:12:45,-26.019899000000006,28.089166999999982,300.0
KF44LNGP,2022-07-19 11:10:05,2022-07-19 12:10:15,-26.13448826795572,28.2288146767956,3610.0
KF44LNGP,2022-07-19 12:14:25,2022-07-19 13:09:55,-26.13401599999998,28.230983999999857,3330.0
KF44LNGP,2022-07-19 14:02:35,2022-07-19 15:06:05,-25.773730790575918,28.228586418848426,3810.0
KF44LNGP,2022-07-19 15:31:15,2022-07-19 15:56:15,-25.886739960264816,28.063434350993298,1500.0
KF44LNGP,2022-07-19 16:58:25,2022-07-19 17:34:25,-26.134587459702164,28.22907567300729,2160.0
KF44LNGP,2022-07-19 17:39:15,2022-07-19 18:27:25,-26.134033000000084,28.229784000000095,2890.0
KF44LNGP,2022-07-19 18:40:15,2022-07-19 19:00:25,-26.1346198770492,28.229005286885222,1210.0
KF44LNGP,2022-07-19 19:04:55,2022-07-19 19:34:15,-26.13423300000007,28.22946700000009,1760.0
KF44LNGP,2022-07-19 21:33:15,2022-07-19 21:40:45,-26.131373239130436,28.200460652173934,450.0
KF44LNGP,2022-07-19 21:49:35,2022-07-19 22:12:55,-26.13461724113481,28.22895074468089,1400.0
KF44LNGP,2022-07-19 22:16:45,2022-07-19 22:59:05,-26.134364999999907,28.231050000000113,2540.0
KF44LNGP,2022-07-20 00:11:15,2022-07-20 08:35:25,-25.995116037374096,28.176734413280002,30250.0
KF44LNGP,2022-07-20 08:46:25,2022-07-20 08:56:15,-25.98562364869901,28.15767194443151,590.0
KF44LNGP,2022-07-20 09:23:25,2022-07-20 09:29:05,-26.075349999999986,28.06103299999998,340.0
KF44LNGP,2022-07-20 10:03:15,2022-07-20 10:18:25,-26.11487856521738,27.95260397826087,910.0
KF44LNGP,2022-07-20 10:44:05,2022-07-20 11:19:25,-26.024584693477276,28.091689728169413,2120.0
KF44LNGP,2022-07-20 12:07:35,2022-07-20 12:19:15,-26.134623450704208,28.22898960563379,700.0
KF44LNGP,2022-07-20 12:27:35,2022-07-20 12:51:25,-26.104066645833417,28.229564208333287,1430.0
KF44LNGP,2022-07-20 12:55:25,2022-07-20 14:01:35,-26.10822125628145,28.23765853768865,3970.0
KF44LNGP,2022-07-20 14:09:15,2022-07-20 14:40:45,-26.132767000000047,28.230617999999936,1890.0
KF44LNGP,2022-07-20 15:32:35,2022-07-20 15:57:15,-25.773568651006784,28.22846535570471,1480.0
KF44LNGP,2022-07-20 15:57:55,2022-07-20 16:08:25,-25.773767249999977,28.228582687499973,630.0
KF44LNGP,2022-07-20 16:27:45,2022-07-20 16:32:45,-25.744448258064526,28.19464051612902,300.0
KF44LNGP,2022-07-20 16:38:05,2022-07-20 16:49:35,-25.74446699999999,28.194549999999982,690.0
KF44LNGP,2022-07-20 17:29:25,2022-07-20 18:26:15,-26.134648307017372,28.229003885964804,3410.0
KF44LNGP,2022-07-20 18:30:45,2022-07-20 19:30:25,-26.134015999999978,28.229983999999785,3580.0
KF44LNGP,2022-07-20 20:51:05,2022-07-20 21:14:15,-26.134583000000017,28.229084000000046,1390.0
KF44LNGP,2022-07-20 21:18:55,2022-07-20 21:39:15,-26.133515999999982,28.230101000000072,1220.0
KF44LNGP,2022-07-20 22:42:35,2022-07-20 22:53:25,-26.006731145454573,28.17245789090907,650.0
KF44LNGP,2022-07-21 09:03:25,2022-07-21 09:12:45,-25.995087579253585,28.17668122756619,560.0
KF44LNGP,2022-07-21 09:22:45,2022-07-21 09:28:15,-25.988240527563608,28.154299169147542,330.0
KF44LNGP,2022-07-21 09:56:55,2022-07-21 10:07:45,-26.075348856060625,28.061032363636336,650.0
KF44LNGP,2022-07-21 10:39:05,2022-07-21 10:47:55,-26.21054424074075,28.03945006481481,530.0
KF44LNGP,2022-07-21 11:14:25,2022-07-21 12:26:25,-26.134653734744706,28.228991527777886,4320.0
KF44LNGP,2022-07-21 12:31:55,2022-07-21 13:20:25,-26.134951,28.23166700000001,2910.0
KF44LNGP,2022-07-21 13:58:45,2022-07-21 16:02:45,-26.142932168904473,28.074367980235234,7440.0
KF44LNGP,2022-07-21 16:17:15,2022-07-21 16:27:25,-26.107297920634977,28.063262151410136,610.0
KF44LNGP,2022-07-21 16:35:25,2022-07-21 16:55:35,-26.10721599999999,28.051082999999945,1210.0
KF44LNGP,2022-07-21 17:37:05,2022-07-21 17:50:55,-26.134445428571386,28.229151571428577,830.0
KF44LNGP,2022-07-21 17:57:55,2022-07-21 18:28:55,-26.13425100000003,28.229548999999967,1860.0
KF44LNGP,2022-07-21 20:06:55,2022-07-21 20:37:05,-26.135083999999942,28.23031600000006,1810.0
KF44LNGP,2022-07-21 20:39:05,2022-07-21 20:58:15,-26.134554517241405,28.22899591379309,1150.0
KF44LNGP,2022-07-21 21:03:15,2022-07-21 21:37:35,-26.13418399999989,28.228849000000064,2060.0
KF44LNGP,2022-07-21 22:21:35,2022-07-21 22:33:05,-26.03546209999998,28.01169109999997,690.0
KF44LNGP,2022-07-21 22:53:15,2022-07-21 23:00:05,-26.003384714285712,28.1778129761905,410.0
KF44LNGP,2022-07-22 09:46:25,2022-07-22 10:06:45,-25.99508300813002,28.17670194308941,1220.0
KF44LNGP,2022-07-22 10:40:45,2022-07-22 10:52:05,-26.107682072463735,28.23431698550727,680.0
KF44LNGP,2022-07-22 10:52:45,2022-07-22 10:59:05,-26.10744999999998,28.23413300000001,380.0
KF44LNGP,2022-07-22 11:06:05,2022-07-22 11:20:35,-26.134537022727272,28.22896511363633,870.0
KF44LNGP,2022-07-22 11:24:05,2022-07-22 11:42:15,-26.13408689090908,28.22932010909087,1090.0
KF44LNGP,2022-07-22 12:57:55,2022-07-22 13:03:15,-26.10808399999999,28.237934,320.0
KF44LNGP,2022-07-22 13:10:25,2022-07-22 14:09:35,-26.13463902891978,28.22900016929259,3550.0
KF44LNGP,2022-07-22 14:13:45,2022-07-22 15:04:05,-26.134216000000155,28.23073399999996,3020.0
KF44LNGP,2022-07-22 15:35:35,2022-07-22 16:13:15,-26.09968722593321,28.05874680584242,2260.0
KF44LNGP,2022-07-22 16:54:05,2022-07-22 17:29:25,-26.134207300469505,28.229174300469502,2120.0
KF44LNGP,2022-07-22 17:42:35,2022-07-22 18:19:05,-26.13443399999992,28.229833999999983,2190.0
KF44LNGP,2022-07-22 19:54:25,2022-07-22 20:37:15,-26.13466599999994,28.22953400000005,2570.0
KF44LNGP,2022-07-22 21:39:55,2022-07-22 21:46:45,-26.097671666666674,28.05970426190477,410.0
KF44LNGP,2022-07-22 22:29:15,2022-07-22 22:39:25,-26.134616999999988,28.228982999999978,610.0
KF44LNGP,2022-07-22 22:45:55,2022-07-22 22:55:45,-26.134350000000026,28.22986599999997,590.0
KF44LNGP,2022-07-23 00:00:05,2022-07-23 10:54:55,-25.995115999239587,28.176715939908654,39290.0
KF44LNGP,2022-07-23 11:38:35,2022-07-23 12:01:05,-26.134649000000053,28.228916000000023,1350.0
KF44LNGP,2022-07-23 12:05:35,2022-07-23 13:14:15,-26.13411699999977,28.230498999999845,4120.0
KF44LNGP,2022-07-23 14:17:15,2022-07-23 14:47:35,-26.06141797540977,27.83741826229513,1820.0
KF44LNGP,2022-07-23 15:02:15,2022-07-23 15:10:35,-25.974633999999995,27.922934000000005,500.0
KF44LNGP,2022-07-23 15:11:15,2022-07-23 15:33:15,-25.974523413533863,27.923283000000055,1320.0
KF44LNGP,2022-07-23 15:41:35,2022-07-23 15:50:45,-25.935199999999973,27.92485000000003,550.0
KF44LNGP,2022-07-23 16:49:25,2022-07-23 18:03:15,-26.108135144852096,28.237897611411174,4430.0
KF44LNGP,2022-07-23 18:11:15,2022-07-23 19:17:45,-26.134033000000137,28.229900000000143,3990.0
KF44LNGP,2022-07-23 20:48:15,2022-07-23 21:12:05,-25.773548635595375,28.228237399550032,1430.0
KF44LNGP,2022-07-23 21:41:15,2022-07-23 22:20:05,-25.74927900000004,28.234664076923007,2330.0
KF44LNGP,2022-07-24 10:01:05,2022-07-24 10:33:45,-25.995092888872392,28.176715750768242,1960.0
KF44LNGP,2022-07-24 10:57:25,2022-07-24 11:10:35,-25.90818399999995,28.125549000000024,790.0
KF44LNGP,2022-07-24 11:25:45,2022-07-24 11:33:35,-25.91938400000002,28.140699000000023,470.0
KF44LNGP,2022-07-24 12:11:55,2022-07-24 12:31:05,-26.134567568965544,28.228983146551705,1150.0
KF44LNGP,2022-07-24 12:35:05,2022-07-24 12:49:45,-26.133800999999963,28.230782999999978,880.0
KF44LNGP,2022-07-24 13:17:25,2022-07-24 13:23:15,-26.10758399999998,28.061749999999982,350.0
KF44LNGP,2022-07-24 13:33:25,2022-07-24 13:39:45,-26.08963400000002,28.092448999999995,380.0
KF44LNGP,2022-07-24 13:48:35,2022-07-24 14:38:35,-26.090545172757516,28.132299518272376,3000.0
KF44LNGP,2022-07-24 14:40:05,2022-07-24 14:45:15,-26.088383000000015,28.13541599999999,310.0
KF44LNGP,2022-07-24 14:49:45,2022-07-24 15:17:25,-26.08956695808384,28.135136574850314,1660.0
KF44LNGP,2022-07-24 15:42:05,2022-07-24 15:55:15,-26.13460489999999,28.22903051250003,790.0
KF44LNGP,2022-07-24 15:56:15,2022-07-24 16:52:05,-26.1345797637338,28.229209888236255,3350.0
KF44LNGP,2022-07-24 16:57:25,2022-07-24 18:20:35,-26.13393399999993,28.229865999999785,4990.0
KF44LNGP,2022-07-24 18:42:05,2022-07-24 18:49:25,-26.099178755555556,28.058905066666643,440.0
KF44LNGP,2022-07-24 19:48:25,2022-07-24 20:47:45,-26.13279900000009,28.229650000000003,3560.0
KF44LNGP,2022-07-24 22:09:05,2022-07-24 22:31:25,-26.003531525925972,28.17778349629627,1340.0
KF44LNGP,2022-07-25 08:37:55,2022-07-25 09:18:05,-25.99506226551459,28.176743303469795,2410.0
KF44LNGP,2022-07-25 09:57:25,2022-07-25 10:28:55,-25.982285162707583,28.08387317120051,1890.0
KF44LNGP,2022-07-25 11:14:35,2022-07-25 13:15:25,-26.108212776859844,28.23742810743806,7250.0
KF44LNGP,2022-07-25 13:23:55,2022-07-25 13:41:15,-26.134167000000023,28.229151,1040.0
KF44LNGP,2022-07-25 14:10:55,2022-07-25 14:17:05,-26.10764010526315,28.06191742105263,370.0
KF44LNGP,2022-07-25 14:30:15,2022-07-25 14:50:25,-26.05463412295087,28.058250000000033,1210.0
KF44LNGP,2022-07-25 15:31:05,2022-07-25 15:52:25,-26.209890315677725,28.104905891472956,1280.0
KF44LNGP,2022-07-25 16:29:15,2022-07-25 17:01:25,-26.496057273195948,28.350236742268006,1930.0
KF44LNGP,2022-07-25 17:48:25,2022-07-25 17:54:15,-25.926532569444447,28.14579125000002,350.0
KF44LNGP,2022-07-25 18:12:35,2022-07-25 18:37:45,-25.773716055921103,28.228616891447455,1510.0
KF44LNGP,2022-07-25 18:38:05,2022-07-25 18:43:15,-25.77360513884704,28.22848410973131,310.0
KF44LNGP,2022-07-25 20:52:45,2022-07-25 21:01:35,-26.121946888888868,28.23160492592594,530.0
KF44LNGP,2022-07-25 21:23:45,2022-07-25 21:43:15,-26.135972690677995,28.193767847457682,1170.0
KF44LNGP,2022-07-25 21:48:55,2022-07-25 22:36:45,-26.13450456537082,28.22882244172125,2870.0
KF44LNGP,2022-07-25 22:40:25,2022-07-25 22:56:05,-26.135183000000012,28.229766999999974,940.0
KF44LNGP,2022-07-26 08:55:05,2022-07-26 09:15:25,-25.995070334290343,28.17669855354471,1220.0
KF44LNGP,2022-07-26 10:30:25,2022-07-26 11:00:55,-26.13441646195663,28.229243777173917,1830.0
KF44LNGP,2022-07-26 11:07:35,2022-07-26 12:10:25,-26.13396600000002,28.229950000000137,3770.0
KF44LNGP,2022-07-26 12:45:25,2022-07-26 12:53:15,-25.760449999999995,28.2346,470.0
KF44LNGP,2022-07-26 12:58:05,2022-07-26 13:17:25,-25.773784977465734,28.228578796858642,1160.0
KF44LNGP,2022-07-26 14:02:35,2022-07-26 14:21:35,-26.112490133444467,28.051049718794417,1140.0
KF44LNGP,2022-07-26 14:42:35,2022-07-26 15:12:25,-26.191199438888994,28.03523254444441,1790.0
KF44LNGP,2022-07-26 15:50:25,2022-07-26 15:58:35,-26.209399999999977,28.335381999999985,490.0
KF44LNGP,2022-07-26 16:21:55,2022-07-26 16:56:25,-26.17877429807693,28.285511730769226,2070.0
KF44LNGP,2022-07-26 16:57:45,2022-07-26 17:17:45,-26.177744985623335,28.286256379654322,1200.0
KF44LNGP,2022-07-26 17:18:25,2022-07-26 17:30:25,-26.177699301369834,28.286231904109577,720.0
KF44LNGP,2022-07-26 18:36:15,2022-07-26 19:01:35,-26.107252981127125,28.05853658885625,1520.0
KF44LNGP,2022-07-26 19:59:15,2022-07-26 21:13:15,-26.134131999999834,28.229499999999916,4440.0
KF44LNGP,2022-07-26 22:52:15,2022-07-26 22:58:15,-26.13448813513512,28.23113113513512,360.0
KF44LNGP,2022-07-26 23:24:55,2022-07-26 23:37:35,-26.09773300000002,28.059784000000025,760.0
KF44LNGP,2022-07-27 00:00:05,2022-07-27 09:49:25,-25.995114723650254,28.176733442401538,35360.0
KF44LNGP,2022-07-27 11:02:15,2022-07-27 12:40:55,-26.13453773693107,28.228997974705038,5920.0
KF44LNGP,2022-07-27 12:45:15,2022-07-27 12:57:45,-26.133417000000005,28.22926699999999,750.0
KF44LNGP,2022-07-27 13:25:05,2022-07-27 13:31:15,-26.145682999999988,28.04041700000002,370.0
KF44LNGP,2022-07-27 14:06:15,2022-07-27 14:15:55,-26.134617050847467,28.228932440677994,580.0
KF44LNGP,2022-07-27 14:20:25,2022-07-27 14:28:15,-26.134250999999974,28.23013300000002,470.0
KF44LNGP,2022-07-27 14:57:05,2022-07-27 15:12:55,-26.07517299999996,28.060371374999956,950.0
KF44LNGP,2022-07-27 15:21:05,2022-07-27 15:27:05,-26.0882481891892,28.07990008108106,360.0
KF44LNGP,2022-07-27 15:42:25,2022-07-27 15:47:25,-26.131193922413214,28.094944768147844,300.0
KF44LNGP,2022-07-27 15:52:55,2022-07-27 16:20:35,-26.125083999999923,28.108449491017982,1660.0
KF44LNGP,2022-07-27 16:22:25,2022-07-27 16:28:35,-26.128296105263168,28.10415557894736,370.0
KF44LNGP,2022-07-27 17:23:25,2022-07-27 17:56:45,-26.104488681592137,28.061944049751286,2000.0
KF44LNGP,2022-07-27 17:58:05,2022-07-27 18:04:45,-26.10408582926831,28.061675219512185,400.0
KF44LNGP,2022-07-27 18:06:55,2022-07-27 18:11:55,-26.100303290322564,28.06385,300.0
KF44LNGP,2022-07-27 18:59:45,2022-07-27 19:36:55,-26.13465912053564,28.22898305357145,2230.0
KF44LNGP,2022-07-27 19:41:35,2022-07-27 20:02:05,-26.135283000000044,28.22965000000009,1230.0
KF44LNGP,2022-07-27 20:39:15,2022-07-27 20:47:45,-26.024230634615392,28.08293625000001,510.0
KF44LNGP,2022-07-27 21:08:45,2022-07-27 21:19:05,-26.09776699999998,28.05993223809524,620.0
KF44LNGP,2022-07-27 22:03:05,2022-07-27 22:17:25,-26.134364999999942,28.228732999999963,860.0
KF44LNGP,2022-07-27 22:21:05,2022-07-27 22:36:05,-26.134966000000038,28.230234000000063,900.0
KF44LNGP,2022-07-28 08:55:05,2022-07-28 09:08:35,-25.995060177052654,28.176730463623354,810.0
KF44LNGP,2022-07-28 10:24:25,2022-07-28 10:33:05,-26.21054524511188,28.039466397801498,520.0
KF44LNGP,2022-07-28 11:15:05,2022-07-28 11:26:15,-26.058968000000032,27.974083000000018,670.0
KF44LNGP,2022-07-28 11:27:55,2022-07-28 11:37:45,-26.059665629544437,27.97779284267576,590.0
KF44LNGP,2022-07-28 12:23:55,2022-07-28 13:10:35,-26.134561067615714,28.22898779359433,2800.0
KF44LNGP,2022-07-28 13:16:45,2022-07-28 13:44:35,-26.13346700000005,28.230116000000027,1670.0
KF44LNGP,2022-07-28 14:31:55,2022-07-28 14:37:55,-26.097716999999992,28.01381700000001,360.0
KF44LNGP,2022-07-28 15:18:45,2022-07-28 16:00:25,-26.210579970632736,28.03945029536918,2500.0
KF44LNGP,2022-07-28 16:25:15,2022-07-28 17:24:55,-26.134545200048976,28.229017689220886,3580.0
KF44LNGP,2022-07-28 17:29:25,2022-07-28 18:03:15,-26.134533000000044,28.230034000000092,2030.0
KF44LNGP,2022-07-28 18:51:55,2022-07-28 19:01:15,-26.035351789473683,28.011736105263157,560.0
KF44LNGP,2022-07-28 19:39:05,2022-07-28 20:22:45,-26.13464952471468,28.228980657794537,2620.0
KF44LNGP,2022-07-28 20:27:55,2022-07-28 20:39:55,-26.134898999999965,28.229151,720.0
KF44LNGP,2022-07-28 21:47:55,2022-07-28 21:59:05,-26.134317000000006,28.229401000000035,670.0
KF44LNGP,2022-07-29 10:40:15,2022-07-29 10:56:15,-25.995054219947175,28.176716887128425,960.0
KF44LNGP,2022-07-29 12:30:05,2022-07-29 12:35:45,-26.110800000000015,27.873150000000006,340.0
KF44LNGP,2022-07-29 13:21:55,2022-07-29 14:38:55,-25.997950523810694,28.126533462634473,4620.0
KF44LNGP,2022-07-29 15:18:45,2022-07-29 15:25:25,-25.975100000000005,27.923750000000005,400.0
KF44LNGP,2022-07-29 15:32:05,2022-07-29 15:47:45,-25.93518245263162,27.92496573684209,940.0
KF44LNGP,2022-07-29 20:34:55,2022-07-29 20:42:35,-25.97516495744678,27.92296636170213,460.0
KF44LNGP,2022-07-29 20:43:15,2022-07-29 20:59:05,-25.974600645833338,27.92305086458334,950.0
KF44LNGP,2022-07-29 21:00:25,2022-07-29 21:26:55,-25.97518704375009,27.923616512499898,1590.0
KF44LNGP,2022-07-29 21:33:45,2022-07-29 22:02:25,-25.93533364450864,27.924709875722485,1720.0
KF44LNGP,2022-07-29 23:05:05,2022-07-29 23:11:25,-26.197096461538457,28.08264753846155,380.0
KF44LNGP,2022-07-29 23:40:05,2022-07-29 23:53:55,-26.134501,28.229834000000015,830.0
KF44LNGP,2022-07-30 00:41:25,2022-07-30 11:03:05,-25.995113219735014,28.176733093804085,37300.0
KF44LNGP,2022-07-30 11:10:35,2022-07-30 11:49:35,-25.986286442553048,28.159101944680952,2340.0
KF44LNGP,2022-07-30 12:17:55,2022-07-30 12:33:05,-26.134612423678494,28.22894985001172,910.0
KF44LNGP,2022-07-30 12:43:45,2022-07-30 13:04:25,-26.175568392000073,28.250032415999947,1240.0
KF44LNGP,2022-07-30 13:52:05,2022-07-30 13:58:05,-26.193767999999984,28.03599899999998,360.0
KF44LNGP,2022-07-30 14:08:45,2022-07-30 14:15:35,-26.130545990855758,28.06592858420405,410.0
KF44LNGP,2022-07-30 14:28:15,2022-07-30 15:24:55,-26.11232838388818,28.051048979802133,3400.0
KF44LNGP,2022-07-30 16:01:35,2022-07-30 16:13:25,-26.13419900000003,28.229133999999974,710.0
KF44LNGP,2022-07-30 17:44:55,2022-07-30 18:01:15,-25.976298999999962,28.230633,980.0
KF44LNGP,2022-07-30 19:00:35,2022-07-30 19:12:35,-25.773398999999976,28.22816699999999,720.0
KF44LNGP,2022-07-30 19:34:55,2022-07-30 21:09:15,-25.773507923284093,28.228239937048066,5660.0
KF44LNGP,2022-07-30 22:14:15,2022-07-30 22:22:25,-26.11467209999998,28.229173800000012,490.0
KF44LNGP,2022-07-30 22:31:45,2022-07-30 22:45:55,-26.13483399999997,28.231999999999974,850.0
KF44LNGP,2022-07-30 22:46:45,2022-07-30 23:19:25,-26.134482999999907,28.228814670050838,1960.0
KF44LNGP,2022-07-30 23:22:55,2022-07-30 23:31:35,-26.13550000000001,28.227983,520.0
KF44LNGP,2022-07-31 00:44:45,2022-07-31 10:20:35,-25.995099512514546,28.176716076613367,34550.0
KF44LNGP,2022-07-31 10:44:35,2022-07-31 11:08:35,-25.91423482111245,28.19452552324327,1440.0
KF44LNGP,2022-07-31 11:50:55,2022-07-31 11:55:55,-26.13462632258064,28.22833683870968,300.0
KF44LNGP,2022-07-31 11:57:05,2022-07-31 12:02:35,-26.134648999999996,28.22893299999999,330.0
KF44LNGP,2022-07-31 12:21:05,2022-07-31 12:28:15,-25.959999000000007,28.207083000000008,430.0
KF44LNGP,2022-07-31 12:40:45,2022-07-31 13:02:55,-25.930316492537347,28.145261164179125,1330.0
KF44LNGP,2022-07-31 13:10:35,2022-07-31 13:17:55,-25.93524386666666,28.129635733333348,440.0
KF44LNGP,2022-07-31 14:08:45,2022-07-31 14:18:45,-26.134670131147566,28.22901574590167,600.0
KF44LNGP,2022-07-31 16:03:25,2022-07-31 16:47:05,-26.134627019011415,28.229119695817673,2620.0
KF44LNGP,2022-07-31 16:53:15,2022-07-31 18:28:25,-26.13438553774144,28.22996583332277,5710.0
KF44LNGP,2022-07-31 18:29:05,2022-07-31 18:47:15,-26.134634136363637,28.228950681818223,1090.0
KF44LNGP,2022-07-31 18:51:55,2022-07-31 19:00:35,-26.13446599999998,28.230516000000016,520.0
KF44LNGP,2022-07-31 19:40:25,2022-07-31 19:46:55,-25.74941092499999,28.304433200000005,390.0
KF44LNGP,2022-07-31 20:14:05,2022-07-31 20:19:55,-25.95753300000001,28.201233,350.0
KF44LNGP,2022-07-31 20:41:35,2022-07-31 20:47:55,-25.995030948717954,28.17663416666668,380.0
KF44LNGP,2022-07-31 21:28:05,2022-07-31 22:20:35,-26.134470743670793,28.228783841772014,3150.0
KF44LNGP,2022-07-31 22:24:15,2022-07-31 22:53:05,-26.134067999999974,28.229650000000127,1730.0
KF44LNGP,2022-07-31 23:20:45,2022-07-31 23:27:35,-26.097701214285728,28.05977292857141,410.0
KF44LNGP,2022-08-01 00:28:35,2022-08-01 09:29:15,-25.9951151967759,28.17674647119286,32440.0
KF44LNGP,2022-08-01 10:05:45,2022-08-01 10:37:55,-26.04998400000013,28.158899000000016,1930.0
KF44LNGP,2022-08-01 10:39:55,2022-08-01 11:04:35,-26.049771724832212,28.160287771812083,1480.0
KF44LNGP,2022-08-01 11:34:45,2022-08-01 11:47:15,-26.134626363557665,28.229075612019486,750.0
KF44LNGP,2022-08-01 11:51:05,2022-08-01 12:06:55,-26.134716000000022,28.229866,950.0
KF44LNGP,2022-08-01 12:52:05,2022-08-01 14:09:15,-26.19114935560373,28.03538151724161,4630.0
KF44LNGP,2022-08-01 14:48:25,2022-08-01 14:58:05,-26.220782999999987,27.828381999999976,580.0
KF44LNGP,2022-08-01 15:01:45,2022-08-01 15:14:55,-26.221108787500004,27.82877656874997,790.0
KF44LNGP,2022-08-01 15:17:25,2022-08-01 15:27:05,-26.223633000000007,27.824599999999975,580.0
KF44LNGP,2022-08-01 16:20:35,2022-08-01 16:41:55,-26.13458287596901,28.22916600000005,1280.0
KF44LNGP,2022-08-01 16:52:55,2022-08-01 17:05:15,-26.06336600000003,28.282551,740.0
KF44LNGP,2022-08-01 17:56:35,2022-08-01 18:03:25,-26.148083000000014,28.043065999999982,410.0
KF44LNGP,2022-08-01 18:58:35,2022-08-01 19:11:55,-26.148145333333378,28.043195111111142,800.0
KF44LNGP,2022-08-01 19:53:15,2022-08-01 20:03:45,-26.089593317588196,28.092452500866646,630.0
KF44LNGP,2022-08-01 20:27:05,2022-08-01 20:40:05,-26.131282999999982,28.230734000000005,780.0
KF44LNGP,2022-08-01 20:42:55,2022-08-01 21:40:35,-26.134283000000067,28.230300999999788,3460.0
KF44LNGP,2022-08-01 22:25:15,2022-08-01 22:31:15,-26.131287432432455,28.23071110810812,360.0
KF44LNGP,2022-08-01 22:33:55,2022-08-01 23:08:55,-26.13438399999996,28.22953400000005,2100.0
KF44LNGP,2022-08-02 00:10:25,2022-08-02 00:18:25,-26.003467816326552,28.178033826530633,480.0
KF44LNGP,2022-08-02 00:26:35,2022-08-02 09:06:55,-25.995129980620597,28.1767341103471,31220.0
KF44LNGP,2022-08-02 09:10:55,2022-08-02 09:19:05,-26.001633000000012,28.177349000000028,490.0
KF44LNGP,2022-08-02 10:35:35,2022-08-02 10:42:45,-26.06766900000002,28.110716,430.0
KF44LNGP,2022-08-02 10:48:15,2022-08-02 11:00:35,-26.082440159393627,28.11328369912874,740.0
KF44LNGP,2022-08-02 11:28:15,2022-08-02 11:57:35,-26.196449000000026,28.10076699999993,1760.0
KF44LNGP,2022-08-02 12:17:25,2022-08-02 12:42:15,-26.134534133333307,28.228838406666686,1490.0
KF44LNGP,2022-08-02 12:47:15,2022-08-02 13:22:15,-26.13460000000005,28.229433000000117,2100.0
KF44LNGP,2022-08-02 14:11:25,2022-08-02 15:15:55,-25.773740623711323,28.228603976804113,3870.0
KF44LNGP,2022-08-02 15:36:15,2022-08-02 15:56:35,-25.876212024390234,28.21124465853658,1220.0
KF44LNGP,2022-08-02 16:25:35,2022-08-02 16:32:05,-26.134687324999998,28.231248050000012,390.0
KF44LNGP,2022-08-02 17:04:25,2022-08-02 17:10:55,-25.771798999999994,28.230900000000013,390.0
KF44LNGP,2022-08-02 17:17:15,2022-08-02 17:49:55,-25.7736195279187,28.22841710152279,1960.0
KF44LNGP,2022-08-02 18:42:25,2022-08-02 19:23:05,-26.13446671428584,28.229250183673518,2440.0
KF44LNGP,2022-08-02 19:29:15,2022-08-02 20:27:15,-26.134323759394082,28.230282579376453,3480.0
KF44LNGP,2022-08-02 20:31:45,2022-08-02 21:15:45,-26.133050999999863,28.23008300000014,2640.0
KF44LNGP,2022-08-03 09:15:25,2022-08-03 09:27:35,-25.99508249930055,28.176666934236813,730.0
KF44LNGP,2022-08-03 10:27:35,2022-08-03 11:15:15,-26.13455764808359,28.228943303135928,2860.0
KF44LNGP,2022-08-03 11:19:35,2022-08-03 12:19:15,-26.134733000000022,28.228567000000098,3580.0
KF44LNGP,2022-08-03 12:46:05,2022-08-03 12:59:25,-26.0879474814815,28.079761962962937,800.0
KF44LNGP,2022-08-03 13:16:15,2022-08-03 13:27:05,-26.131178863636375,28.08452433333334,650.0
KF44LNGP,2022-08-03 13:31:35,2022-08-03 14:35:25,-26.143012372395944,28.074381713541573,3830.0
KF44LNGP,2022-08-03 15:19:25,2022-08-03 15:49:35,-26.13469418131867,28.22894569230769,1810.0
KF44LNGP,2022-08-03 15:59:25,2022-08-03 17:32:15,-26.10831091586629,28.23762793883537,5570.0
KF44LNGP,2022-08-03 17:40:25,2022-08-03 18:07:15,-26.13520100000004,28.230666999999908,1610.0
KF44LNGP,2022-08-03 18:50:15,2022-08-03 19:41:35,-25.745637686675497,28.212112378726026,3080.0
KF44LNGP,2022-08-03 19:57:25,2022-08-03 20:16:35,-25.74555703114528,28.212086245687843,1150.0
KF44LNGP,2022-08-03 21:01:25,2022-08-03 21:14:05,-26.134600000000034,28.22890099999997,760.0
KF44LNGP,2022-08-03 21:18:45,2022-08-03 21:40:05,-26.13459999999997,28.230716999999945,1280.0
KF44LNGP,2022-08-03 22:10:15,2022-08-03 22:15:45,-26.013967999999984,28.096549999999986,330.0
KF44LNGP,2022-08-03 22:26:45,2022-08-03 22:31:55,-25.97161700000001,28.125333999999985,310.0
KF44LNGP,2022-08-04 09:12:55,2022-08-04 09:28:35,-25.99506810526316,28.17667591578949,940.0
KF44LNGP,2022-08-04 10:11:55,2022-08-04 10:37:35,-26.134577548387124,28.22912184516134,1540.0
KF44LNGP,2022-08-04 10:42:45,2022-08-04 11:35:25,-26.134317000000003,28.2315829999999,3160.0
KF44LNGP,2022-08-04 12:28:15,2022-08-04 12:35:15,-26.13008300000001,28.066717000000004,420.0
KF44LNGP,2022-08-04 12:43:15,2022-08-04 13:16:05,-26.12957726590161,28.06975059759924,1970.0
