Events,Vision Events,Date,Latitude,Longitude,Speed,Road Speed,Odometer,Linear G,Lateral G,Location,Geofences
, ,2022-07-17 10:11:16,-26.132217,28.231329,0,60.0,62829.086,0.03,0.01,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:11:16,-26.132217,28.231329,0,60.0,62829.086,0.03,0.01,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:11:40,-26.133123,28.230974,22,30.0,62829.264,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-17 10:11:49,-26.1336,28.231099,32,30.0,62829.319,0.09,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:12:03,-26.134619,28.231155,12,30.0,62829.432,-0.03,0.02,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:12:49,-26.134785,28.230847,12,30.0,62829.468,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:12:59,-26.135627,28.230784,30,30.0,62829.562,0.06,0.1,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:13:09,-26.13593,28.22991,37,40.0,62829.655,-0.17,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:13:20,-26.135854,28.229129,32,40.0,62829.734,0.09,0.07,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:13:30,-26.13508,28.228339,35,40.0,62829.85,-0.2,0.05,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:13:40,-26.134682,28.228334,7,40.0,62829.895,0.0,0.03,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:13:50,-26.134517,28.228384,15,60.0,62829.914,0.0,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:14:00,-26.134287,28.228717,13,40.0,62829.956,0.0,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:14:10,-26.134235,28.229117,14,40.0,62829.996,0.03,0.06,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:14:20,-26.134495,28.229147,9,40.0,62830.025,-0.03,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:14:21,-26.134537,28.229139,0,40.0,62830.03,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:16:03,-26.134512,28.229227,0,40.0,62830.039,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:51:35,-26.134505,28.229247,0,40.0,62830.042,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:54:35,-26.134502,28.229239,0,40.0,62830.043,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:57:35,-26.1345,28.229232,0,40.0,62830.044,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:59:02,-26.134465,28.229202,0,40.0,62830.049,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:59:52,-26.134444,28.228587,11,60.0,62830.11,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 10:59:58,-26.134545,28.228379,13,60.0,62830.134,0.0,0.02,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:00:08,-26.134522,28.227952,27,60.0,62830.177,0.11,0.18,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:00:19,-26.133542,28.227669,38,50.0,62830.289,0.03,0.05,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:00:29,-26.133057,28.226835,39,40.0,62830.388,0.0,0.19,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:00:39,-26.133834,28.226249,33,40.0,62830.493,-0.06,0.13,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:00:49,-26.134029,28.226942,38,60.0,62830.565,0.06,0.05,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:00:59,-26.133349,28.22778,42,50.0,62830.678,0.0,0.02,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:01:09,-26.132692,28.228649,40,50.0,62830.791,0.03,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:01:19,-26.131957,28.229374,36,50.0,62830.9,-0.03,0.09,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:01:29,-26.130927,28.229472,42,60.0,62831.015,-0.03,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:01:39,-26.13027,28.230134,40,60.0,62831.114,-0.03,0.02,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:01:49,-26.130593,28.230724,31,60.0,62831.183,0.14,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:02:00,-26.131584,28.230639,28,60.0,62831.293,-0.03,0.02,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:02:12,-26.132264,28.230585,17,60.0,62831.369,0.11,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:02:22,-26.132775,28.23011,33,60.0,62831.443,0.03,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:02:32,-26.133375,28.22973,16,60.0,62831.52,-0.09,0.01,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:02:36,-26.133674,28.229792,0,60.0,62831.52,0.0,0.01,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:02:36,-26.133552,28.22974,17,60.0,62831.52,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:02:57,-26.134834,28.229682,19,60.0,62831.682,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:03:02,-26.135215,28.229625,0,60.0,62831.682,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:06:46,-26.135215,28.229625,0,60.0,62831.682,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:34:50,-26.135215,28.229625,0,60.0,62831.682,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:35:02,-26.135215,28.229625,0,60.0,62831.682,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-17 11:39:37,-26.13355,28.227835,72,60.0,62831.872,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-17 11:39:37,-26.13355,28.227835,72,60.0,62831.872,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-17 11:39:39,-26.133185,28.227649,78,60.0,62831.917,0.06,0.15,"R21, Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-17 11:39:49,-26.13166,28.225935,90,60.0,62832.158,0.0,0.13,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-17 11:39:59,-26.131225,28.223552,95,60.0,62832.401,0.09,0.04,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-17 11:40:09,-26.131273,28.220819,103,120.0,62832.673,0.0,0.1,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-17 11:40:19,-26.13063,28.218007,106,120.0,62832.963,0.0,0.0,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-17 11:40:35,-26.129357,28.213365,110,120.0,62833.448,0.0,0.16,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-17 11:40:45,-26.129195,28.210322,112,120.0,62833.752,0.03,0.11,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-17 11:40:55,-26.129984,28.207277,114,120.0,62834.068,-0.03,0.11,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-17 11:41:05,-26.131573,28.204655,112,120.0,62834.384,-0.03,0.0,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-17 11:42:07,-26.142165,28.189224,113,120.0,62836.323,0.11,0.05,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-17 11:42:26,-26.144822,28.183787,120,120.0,62836.941,0.0,0.06,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-17 11:43:11,-26.151145,28.170799,113,120.0,62838.416,0.0,0.17,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-17 11:43:21,-26.15309,28.168369,119,120.0,62838.741,0.0,0.0,"Albertina Sisulu Freeway, Edenvale, Gauteng, South Africa",
, ,2022-07-17 11:43:31,-26.15491,28.165804,116,120.0,62839.067,0.0,0.0,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-17 11:43:43,-26.156965,28.162682,116,120.0,62839.454,0.0,0.11,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-17 11:43:53,-26.15902,28.160442,110,120.0,62839.773,-0.03,0.0,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-17 11:44:03,-26.16089,28.158579,87,120.0,62840.052,-0.06,0.09,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-17 11:44:17,-26.16333,28.15667,77,80.0,62840.384,-0.09,0.19,"Albertina Sisulu Freeway, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:44:27,-26.164197,28.1547,86,80.0,62840.603,0.06,0.2,"Albertina Sisulu Freeway, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:44:37,-26.163875,28.152232,88,80.0,62840.852,0.0,0.0,"Albertina Sisulu Freeway, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:44:47,-26.163905,28.149769,92,120.0,62841.098,0.03,0.09,"N12, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:44:57,-26.164709,28.147342,96,120.0,62841.356,0.03,0.0,"R24, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:45:07,-26.165834,28.144804,106,120.0,62841.638,0.0,0.1,"R24, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:45:17,-26.166654,28.141972,109,120.0,62841.935,0.0,0.0,"R24, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:45:28,-26.167447,28.138797,104,120.0,62842.264,0.0,0.1,"R24, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:45:38,-26.168605,28.13628,96,120.0,62842.546,-0.03,0.14,"Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:45:48,-26.169987,28.134397,78,60.0,62842.789,0.0,0.15,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Turning, ,2022-07-17 11:45:53,-26.17019,28.133379,64,60.0,62842.893,-0.14,0.47,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:46:03,-26.16906,28.132112,76,60.0,62843.071,0.14,0.28,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:46:13,-26.166839,28.132787,106,60.0,62843.327,0.06,0.21,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:46:23,-26.164194,28.133214,105,60.0,62843.625,0.0,0.05,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:46:33,-26.161579,28.133325,105,120.0,62843.916,0.0,0.05,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:46:46,-26.158062,28.133132,108,120.0,62844.307,0.09,0.05,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:46:58,-26.154802,28.13258,110,120.0,62844.674,0.03,0.05,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:47:08,-26.15198,28.131852,116,120.0,62844.996,-0.09,0.06,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-07-17 11:47:18,-26.149204,28.131018,110,120.0,62845.316,-0.06,0.16,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-17 11:47:28,-26.146424,28.131277,112,120.0,62845.626,-0.06,0.0,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-17 11:48:17,-26.133759,28.133229,107,120.0,62847.047,0.03,0.05,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-17 11:48:27,-26.13107,28.133994,111,120.0,62847.356,0.0,0.0,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-17 11:48:48,-26.125369,28.136009,109,120.0,62848.021,0.0,0.16,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-17 11:48:58,-26.12259,28.135949,111,120.0,62848.33,0.0,0.11,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-17 11:49:08,-26.119847,28.13468,120,120.0,62848.66,0.0,0.0,"Eastern Bypass, Johannesburg, Gauteng, South Africa",
, ,2022-07-17 11:49:40,-26.111447,28.130565,115,120.0,62849.681,0.0,0.06,"Eastern Bypass, Johannesburg, Gauteng, South Africa",
, ,2022-07-17 11:49:50,-26.109055,28.12874,116,120.0,62850.003,0.0,0.0,"Eastern Bypass, Johannesburg, Gauteng, South Africa",
, ,2022-07-17 11:50:33,-26.099089,28.120232,120,120.0,62851.4,0.0,0.06,"Eastern Bypass, Alexandra, Gauteng, South Africa",
, ,2022-07-17 11:50:43,-26.096735,28.11868,93,120.0,62851.704,-0.11,0.05,"Eastern Bypass, Alexandra, Gauteng, South Africa",
, ,2022-07-17 11:50:53,-26.094559,28.117592,101,120.0,62851.969,0.09,0.0,"Eastern Bypass, Alexandra, Gauteng, South Africa",
, ,2022-07-17 11:51:03,-26.091865,28.116678,116,120.0,62852.282,0.0,0.0,"Eastern Bypass, Alexandra, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:51:30,-26.084582,28.114705,83,60.0,62853.116,-0.14,0.04,"Sandton, Gauteng, South Africa",
, ,2022-07-17 11:51:40,-26.083033,28.113553,60,60.0,62853.323,-0.17,0.21,"Sandton, Gauteng, South Africa",
, ,2022-07-17 11:51:50,-26.082648,28.112545,59,60.0,62853.432,0.03,0.03,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:52:00,-26.082975,28.110748,70,60.0,62853.615,0.03,0.07,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:52:10,-26.08285,28.108807,66,60.0,62853.81,-0.03,0.03,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:52:20,-26.082747,28.107198,36,60.0,62853.971,-0.11,0.05,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:52:35,-26.082767,28.106487,31,60.0,62854.042,0.11,0.03,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:52:45,-26.083052,28.105363,54,60.0,62854.158,0.06,0.02,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:52:55,-26.083895,28.104008,64,60.0,62854.323,0.0,0.03,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:53:17,-26.086309,28.100437,80,60.0,62854.769,0.0,0.08,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:53:47,-26.08914,28.095365,56,80.0,62855.366,0.03,0.08,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:53:57,-26.089717,28.093792,66,80.0,62855.535,0.03,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:54:14,-26.090457,28.09114,14,80.0,62855.813,-0.23,0.03,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:54:24,-26.090134,28.090813,46,60.0,62855.861,0.11,0.04,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:54:34,-26.088777,28.090075,64,60.0,62856.029,0.03,0.12,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:54:44,-26.088045,28.088385,76,60.0,62856.216,0.03,0.07,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:54:52,-26.087707,28.08378,0,60.0,62856.216,0.0,0.07,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:55:02,-26.08772,28.08458,72,60.0,62856.598,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:55:22,-26.087709,28.081525,26,60.0,62856.903,0.03,0.05,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:55:32,-26.087713,28.080528,36,60.0,62857.003,-0.09,0.02,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:55:42,-26.087709,28.079772,6,60.0,62857.078,-0.06,0.01,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:56:03,-26.087717,28.079612,11,60.0,62857.094,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 11:56:44,-26.08763,28.072563,81,80.0,62857.798,0.0,0.12,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:56:54,-26.088134,28.070543,69,80.0,62858.008,-0.09,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:57:08,-26.088908,28.068133,61,80.0,62858.263,-0.03,0.09,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:57:18,-26.089377,28.066995,24,80.0,62858.388,-0.09,0.02,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:58:48,-26.092329,28.057393,43,80.0,62859.402,-0.14,0.09,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:59:36,-26.092327,28.056787,14,80.0,62859.462,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:59:46,-26.091888,28.056597,45,60.0,62859.515,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 11:59:56,-26.09053,28.057003,61,80.0,62859.671,0.03,0.03,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:00:06,-26.089074,28.057665,61,80.0,62859.846,0.0,0.03,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:00:23,-26.087339,28.058633,6,80.0,62860.062,-0.17,0.01,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:00:35,-26.087317,28.058637,17,80.0,62860.064,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:02:10,-26.078367,28.061543,0,60.0,62860.064,0.0,0.0,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:02:10,-26.078367,28.061543,0,60.0,62860.064,0.0,0.0,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:02:33,-26.07908,28.061703,58,60.0,62861.03,0.0,0.0,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:02:43,-26.077643,28.061395,56,60.0,62861.193,-0.03,0.03,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:02:53,-26.076202,28.060793,51,60.0,62861.364,-0.09,0.02,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:03:03,-26.075375,28.060467,12,60.0,62861.461,0.0,0.15,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:03:05,-26.075312,28.060528,0,20.0,62861.471,0.0,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:05:33,-26.075157,28.061202,0,20.0,62861.54,0.0,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:06:23,-26.075223,28.061155,0,20.0,62861.549,0.0,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:06:37,-26.075228,28.061172,0,20.0,62861.551,0.0,0.0,"Sandton, Gauteng, South Africa",
Idle, ,2022-07-17 12:06:37,-26.075365,28.060622,0,20.0,62861.608,0.0,0.0,"Sandton, Gauteng, South Africa",
Idle, ,2022-07-17 12:07:46,-26.07536,28.060527,12,20.0,62861.617,0.0,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:07:47,-26.07536,28.060527,12,20.0,62861.617,0.0,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:07:48,-26.07534,28.060502,16,20.0,62861.62,0.11,0.07,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:07:58,-26.074772,28.060238,32,60.0,62861.689,0.09,0.04,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:08:48,-26.068675,28.057573,49,60.0,62862.417,-0.09,0.1,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:08:58,-26.067622,28.056588,55,60.0,62862.57,0.0,0.03,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:09:22,-26.06513,28.054077,7,60.0,62862.944,-0.26,0.03,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:09:32,-26.065085,28.054058,19,60.0,62862.949,0.14,0.01,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:09:42,-26.064457,28.053605,27,60.0,62863.032,0.09,0.12,"Coleraine Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 12:09:52,-26.06325,28.054498,63,60.0,62863.194,-0.06,0.0,"Coleraine Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:10:13,-26.06079,28.056208,36,60.0,62863.516,-0.14,0.11,"Coleraine Drive, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:10:23,-26.060542,28.057298,40,60.0,62863.628,0.06,0.02,"7th Avenue, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:11:35,-26.060458,28.059062,11,60.0,62863.805,0.0,0.0,"7th Avenue, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:11:45,-26.06029,28.059682,36,60.0,62863.869,0.0,0.04,"Mutual Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:11:55,-26.05999,28.060335,27,60.0,62863.943,0.14,0.1,"Rivonia Boulevard S, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:12:05,-26.059135,28.060337,15,60.0,62864.038,-0.17,0.13,"Rivonia Boulevard S, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:12:15,-26.059022,28.06008,10,60.0,62864.066,0.0,0.06,"Rivonia Boulevard S, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:12:19,-26.05891,28.060002,0,60.0,62864.081,0.0,0.0,"Eden Crescent, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:12:37,-26.05891,28.059953,0,60.0,62864.086,0.0,0.0,"Eden Crescent, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:16:42,-26.058823,28.06,0,60.0,62864.097,0.0,0.0,"Eden Crescent, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:16:56,-26.058817,28.060007,0,60.0,62864.098,0.0,0.0,"Eden Crescent, Sandton, Gauteng, South Africa",
Idle, ,2022-07-17 12:16:56,-26.058855,28.059975,0,60.0,62864.103,0.0,0.0,"Eden Crescent, Sandton, Gauteng, South Africa",
Idle, ,2022-07-17 12:19:25,-26.057592,28.060272,10,60.0,62864.246,0.0,0.0,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:19:26,-26.057592,28.060272,10,60.0,62864.246,0.0,0.0,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:19:27,-26.057575,28.060247,13,60.0,62864.25,0.09,0.03,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:19:37,-26.057122,28.060155,20,60.0,62864.301,-0.06,0.03,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:20:02,-26.056347,28.060098,16,60.0,62864.387,0.0,0.03,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:20:12,-26.055943,28.06022,15,60.0,62864.434,0.03,0.04,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:20:33,-26.055005,28.06013,27,60.0,62864.538,0.03,0.09,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:20:43,-26.054637,28.060052,20,60.0,62864.58,0.17,0.0,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:21:03,-26.052527,28.059952,41,60.0,62864.815,-0.03,0.02,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:21:43,-26.05095,28.059838,13,60.0,62864.99,-0.14,0.01,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:21:55,-26.05016,28.059762,20,60.0,62865.079,0.03,0.01,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:22:07,-26.049125,28.059713,31,60.0,62865.194,-0.14,0.02,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:22:51,-26.048843,28.059645,13,60.0,62865.226,0.0,0.0,"Rivonia Boulevard, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:23:01,-26.048698,28.058975,35,60.0,62865.295,-0.2,0.02,"12th Avenue, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:23:11,-26.048197,28.058563,48,80.0,62865.364,0.09,0.09,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:23:21,-26.046775,28.059058,73,80.0,62865.53,0.03,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:23:31,-26.044938,28.059585,79,80.0,62865.741,0.0,0.04,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:24:04,-26.039552,28.060483,12,60.0,62866.346,-0.09,0.04,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:24:13,-26.0375,28.060727,0,60.0,62866.346,0.0,0.02,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:24:27,-26.0375,28.060727,29,60.0,62866.576,0.0,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:24:28,-26.037442,28.060652,29,60.0,62866.586,0.0,0.14,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:24:38,-26.037762,28.059333,49,60.0,62866.722,0.0,0.16,"Sandton, Gauteng, South Africa",
, ,2022-07-17 12:24:48,-26.037768,28.058363,26,60.0,62866.819,0.06,0.19,"Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 12:24:58,-26.038073,28.059413,68,60.0,62866.929,0.14,0.0,"Western Bypass, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-17 12:25:12,-26.038272,28.062452,83,40.0,62867.233,-0.03,0.08,"Western Bypass, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:26:50,-26.04211,28.085322,73,120.0,62869.558,-0.03,0.07,"Western Bypass, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:27:00,-26.04265,28.087257,69,120.0,62869.76,-0.06,0.03,"Western Bypass, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:27:11,-26.043293,28.08901,57,120.0,62869.949,0.0,0.03,"Western Bypass, Sandton, Gauteng, South Africa",
, ,2022-07-17 12:27:33,-26.044615,28.091895,46,120.0,62870.273,0.0,0.02,"N1, Midrand, Gauteng, South Africa",
